text,label
非常完美，沒有可以挑剔的，寫得很完整,1
寫得很好,0
撰寫的讓人容易理解,1
撰寫得容易理解,1
沒問題,0
記得寫Javadoc,1
沒有寫喔,0
註解符合Java Doc規範，也滿清楚的,1
註解有解釋清楚,1
main method 的 Java Doc 缺少輸入變數解釋,1
要寫JavaDoc喔><,1
請使用space代替tab,1
優,0
main 上面的註解少了 @param args,1
沒javadoc,1
"JavaDoc不完整，還有漏掉的東西沒有寫
可以對照物件導向設計實習- 4 的第41頁",1
有寫JavaDoc，讚讚,1
有補上JavaDoc了，讚讚,1
沒有加註解,1
還是沒有javadoc,1
還是缺少Javadoc,1
給過 太狠了,0
"HelloWorld 下面要加一下註解 
/**
*
*@param args (這裡加變數說明)
*/",1
否，缺少Javadco,1
目前最棒的一個！,0
有的~,0
是 達到符合javadoc標準,1
是 符合javadoc標準,1
不符合JAVADOC要求,1
全部都有完整完成,1
是，很完整,0
作業未完成,1
Java file outside of source root,1
是，寫得很棒~,0
code完全空白，未完成作業!,1
執行結果有符合題目要求，但變數過多，題目只要求三個,1
是，變數也無過多情況,1
執行解果符合，但變數設置太多,1
"第一題輸出為 “Hello ANDY !” ， """"上下引號需補上",1
"要印出“Hello ANDY !” ，不是""HELLO ANDY""
還有多了一個string.java的檔案",1
很棒 (但第一題的 ! 前少一個空格),1
要印出“Hello ANDY !”，不是HelloANDY!,1
"第一題 ! 前的空格""可能""要印出來
第二題的第18行改用""split""把句子分成一堆單字存在陣列中，再印出陣列中的該目標，或許會比較符合題目要求",1
有 排版很漂亮,0
有喔,0
什麼內容都沒有,1
沒有內容,1
第一題沒有輸出,1
是，做得好java人,0
"題目要求為： ""Hello ANDY !""
你的輸出為： ""Hello ANDY""",1
第二題的index of last 'n' : 為59、以及Computer少一個r,1
"是，非常遺憾的我的眼睛不好，剛好沒注意到你的""Hello ANDY!""驚嘆號前忘記加空格了。
但我也是真不知道這有沒有必要改對還是錯，有異議就去問老師，我不是老師我不會改。",1
沒有完成,1
是，很棒喔,0
沒有印東西出來喔,1
完全符合,0
完全符合要求,1
完全符合，讚讚~,0
完全正確!很棒!!!!!!!!,0
"第一個作業是要輸出 ""Hello ANDY!""  少輸出了 "" """,1
"第一題：要輸出""Hello ANDY !""，不是Hello ANDY !
第二題：先印出index of last 'n': 59，再印出Computer，順序反了",1
是的，符合預期,0
第一題少了空格,1
goooooood,0
符合 Good,0
完美!,0
第一個無法執行 第二個是空的,1
Perfect !!!,0
"第一題的輸出左右要加 "" "" ",1
Good 都有符合題目要求,1
Good 都符合題目要求,1
有達到要求,1
有達到，寫得很好,0
greet的hello不需換成大寫,1
兩個檔案皆沒有達到題目要求,1
是，有符合題目要求,1
輸出正確,1
"輸出少了“”
",1
都有符合題目要求,1
第一題題目只要求宣告一個變數,1
全都符合題目要求,1
ANDY!後面要加空白,1
第1題的輸出是“Hello ANDY !”不是Hello ANDY !,1
是，你超棒！,0
是，你超棒！感覺是學過 java 的人,0
是的，你超棒！,0
有符合，讚讚,0
讚！,0
有的～,0
要記得寫作業喔><,0
超級棒!!連空格那些都有符合要求,1
"第一題沒有""　！＂
第二題甚至空白＝＝",1
有印出要求字串,1
"Greet:輸出不符合標準
StringOperation:index of last 'n'輸出多一個空格 ",1
"Output need to be quoted by """"",1
Greet.java : spacebar is between ANDY and !,1
StringOperation.java的length打成lenth了,1
"是,非常棒",0
是 非常棒,0
多一個檔案,1
有達到,0
第一題是要印 “Hello ANDY !”,1
有符合題目的輸出要求,1
符合題目的輸出要求,1
第二題第二小題顯示字串長度59的前面沒有依據題目要求有一個空格哦,1
執行結果符合，但變數設置過多,1
執行結果符合，但變數個數未達到要求,1
執行結果皆符合，但Greet變數未符合,1
"以下為你的 第二題 輸出：
Hello 
""Class""
14;9;true;true
HeLLo 
""CLass""",1
"1. 你的輸出為""Hello ANDY"", 題目為""Hello ANDY !""",1
SringOperation.java的檔案上傳成課堂上練習的東西了。,1
"""""上下引號未補上",1
否 不能跑程式,1
否，程式無法跑,1
是的，符合題目要求,1
沒有符合題目要求，內容空白,1
完全符合題目要求,1
Perfect !,0
完美 !!!,0
GOOD!,0
是，輸出結果符合題目要求,1
是，題目輸出符合要求,1
是，輸出結果符合標準,1
是 有完成,0
完成的不錯,0
Greet的輸出要在ANDY後面加上一個空格和驚嘆號,1
是的，符合,0
符合！,0
是的，超棒！,0
有印出指定字串,1
問題已修正,1
好棒,0
強喔,0
是，有完成，很棒！,0
符合，很棒,0
符合，寫得很好,0
很棒 都有符合要求,1
很棒 都有符合題目要求,1
"第一題的Hello ANDY還是沒有改成“Hello ANDY !”
第二題的題目是拆解sentence為單字並在console印出""Computer""，並非使用BOOLEAN來對照是否相同，應該使用SPLIT",1
第一題“Hello ANDY !”  但你的是HelloANDY!,1
是的!,0
是的!讚喔,0
"第一題：要輸出""Hello ANDY !""，不是Hello ANDY ! 
第二題：先印出index of last 'n': 59，再印出Computer，順序反了",1
還是讚,0
greet檔的“Hello ANDY !”缺標點符號,1
不錯哦 666,0
有整齊，讓人方便閱讀,1
排版整齊乾淨，有適當分行,1
整體來說還行，但分行地方有些凌亂,1
排列整齊，容易觀看,1
Greet.java 中 System.out.println() 最後一個+號後要空一格,1
妥妥的,0
理解很清楚,0
閱讀很清楚喔,0
每行註解前記得要空格，否則Google Checks會錯,1
排版整齊，清楚明瞭,1
非常整齊、清楚,1
排版很整齊~一目了然!讚讚,1
"第一題：第10行的等號前後要加空格、第14行的加號前後要加空格
第二題：第六行字數超過100字、第21,22行的註解跟分號中間應有空格",1
"第二題：等號和小於前後應加空格、分號和逗號後面應加空格、for和if後面應加空格、if需用大括號將內容括起、大括號與小括號之間應有空格、變數index,reaplaced聲明和第一次使用距離太多行。
繳交前可以先用CheckStyle確認。",1
有的~很整齊,0
排版乾淨整齊,1
完美 !,0
Good 排版整齊,1
Good 排版很整齊,1
沒有內容，故無法判斷,1
縮排格式有誤，不是4格，應為2格,1
排版整齊、工整方便閱讀,1
排版整齊方便閱讀,1
算整齊,0
Greet 檔案的排版為四個空格，不符合Google coding style,1
但是第十行的=旁邊要各空一格,1
個人建議每行或段落之間可以有空行，比較不會看起來擠在一起ㄛ,1
是的，還會在每行打上解釋程式碼的註解很棒！,1
是整齊的,0
"有的～～
",0
超整齊,0
"第一題符合
第二題空白",1
空格不符合google 規範,1
StringOperation.java每行開頭的空格數不符合Google CheckStyle,1
"是,完全符合google java checks的要求",1
Greet +少空格,1
整齊!,0
排版整齊，方便閱讀,1
排列整齊，有適當分行,1
是，排列整齊，能夠理解,1
排版整齊，容易閱讀,1
縮排錯誤,1
"Greet.java的14,15,16行的replace的括號裡的逗號後要有空格。
StringOperation每行縮排空格數應為Space，不是Tab。",1
是的，排版整齊乾淨,1
是的，排版整齊,1
是的，,0
內容空白無法判斷,1
簡潔整齊,0
整齊 方便閱讀,1
排版整齊，但  ; 後面的註解要一個空格,1
是的，讚,0
是的，乾淨整齊！,0
空格的地方可以多注意,1
符號前後空格要注意一下,1
"1.Greet 縮排的格數有誤，應為2格，不是4格
2.StringOperation 中倒數四行程式碼的"",""前面不用空格
",1
很棒 很整齊,0
很棒 排版非常整齊,1
棒棒!,0
不會閱讀困難,1
"第一題：17行加號前後要加空格
第二題：25、26行的分號後面要加空格",1
"第二題：等號和小於前後應加空格、分號和逗號後面應加空格、for和if後面應加空格、if需用大括號將內容括起、大括號與小括號之間應有空格、變數index,reaplaced聲明和第一次使用距離太多行。 
繳交前可以先用CheckStyle確認。",1
是，完全符合,1
是，有適當的命名，不會不知道在做什麼,1
有達到標準喔,1
有喔 符合標準喔,1
沒有變數,1
是的，符合標準,1
Good 都符合標準,1
Good 命名都符合標準,1
第一個程式沒有用到'hello'這個字串 還是改一下比較好,1
都有對宣告的變數做初始化,1
宣告變數後有初始化,1
宣告變數後都有初始化,1
有符合標準,1
是的，很棒,0
是的，有符合,0
符合規範,1
是，但第一題變數內容與題目不符,1
是，但第二題變數名稱應為sentence而非sentance,1
宣告變數後有對變數做初始化,1
宣告變數時，都有做初始化,1
是，有符合命名，不會讓人看不懂再寫什麼,1
是，有適當命名，不會讓人看不懂,1
符合，很清楚在表達什麼,1
符合標準，表達清楚,1
否，第一個作業只要name這個變數,1
都有達到,0
是，變數命名符合標準,1
是的，讚讚,0
很棒 有符合標準,1
很棒 都有符合標準,1
"有喔
",0
"符合
",0
"類別命名需要每一個單字的首字母都採用大寫字母
第二題的Stringoperation的o要改大寫",1
棒棒,0
"完美 !
",0
符合規定,1
"是的，讚！
",0
有～,0
符合變數的命名標準,1
符合類別命名標準,1
第二題的類別Stringoperation的o未改大寫,1
是，類別命名符合標準,1
超讚,0
是，有適當的命名,1
好讚,0
uppercase 要改成 upperCase 應該才會符合老師標準,1
第一個作業的 uppercase 要改成 upperCase,1
符合貴定,0
很標準,0
符合鰾準,0
是，有符合命名,1
是，有適當命名,1
是，方法命名符合標準,1
是，有撰寫javaDoc,1
是，撰寫完整且讓人容易理解,1
"作業未完成
",1
Greet那個作業缺少javaDoc,1
JavaDoc清晰易懂喔,1
有，但是JavaDoc內容過於簡略,1
是，有合適註解，沒有過於簡短的問題,1
註解內容適中，不會太過簡短,1
第二個JavaDoc裡面要加上  @param args (參數解釋),1
2個JavaDoc有錯字(practicing打成praticing),1
"不錯，但第二題第7行的 ""@ param args"" 如果用 ""@param args args"" 會有問題，使用自動縮排就可以解決格式上的問題嘍~",1
好好好,0
StringOperation.java的JavaDoc的第一句少一個句點,1
棒棒讚讚，建議補個 @param ...,1
"Greet :  第一行的註解少了一個句點、@param前面要空一行
StringOperation : @param前面要空一行",1
我理解！,0
"Google check 回傳：
1. First sentence of javadoc missing the end period.
   -> class object 和 method 上的第一段描述結尾要加上英文的句點
2. Javadoc tag '@param' should be preceded with an empty line.
   -> @param 上一行要為空行，小心一個space也不能有，不然也會被google check所檢查",1
第一題Javadoc放錯位置(1:1)、缺少Javadoc(7:1)，而且@param之前需要一個空格(10:0),1
"Google check 回傳:
1. First sentence of javadoc missing an ending period.
   -> class 或 method 的開頭描述結尾要加上句號
2. javadoc tag ""@param"" should be preceded with the empty line.
   -> @param 前一行要為空白，如果多一個space也會判定為錯誤",1
兩題都缺少Javadoc,1
javadoc放錯位置喔,1
符合，讚讚!,0
符合，讚讚,0
google checks 沒過喔 縮排是兩格而已,1
註解非常詳細 讚!,1
兩題的main皆沒有Javadoc,1
兩題皆沒有傳入參數的說明,1
是的，符合規範,1
第二題的javadoc有少了一個.,1
兩題都少了JavaDoc喔,1
符合且清楚,0
是的，符合標準且清楚的表示,1
第二份沒寫,0
全部都沒有Javadoc,1
Good 註解都符合規範,1
JavaDoc編寫完善,1
我不知道這樣打會不會怎樣，但我還是讓你過,0
只有main方法有，類別沒打,1
符合規範，寫得很清楚,1
符合規定，寫得很清楚,1
第二題Main裡面的JavaDoc可以再寫詳細點點,1
有符合規定,1
沒問題，但javadoc只有句號,1
沒有用到java doc,1
"沒問題，但第二題印出computer能寫sentence.substring(28, 36)",1
有符合規範,1
main上沒有@param args 的註解,1
main上面沒有@param args的註解,1
第1題的main上面沒有@param args的註解,1
"main 缺少JavaDoc 
JavaDoc 應該使用中文寫",1
是，都有符合！,0
是的，都有符合！,0
"1. 應加上類似這樣的註解
/**
 * This is a StringOperation demo class.
 */
public class StringOperation {
/**
   * This is the main method.
   *
   * @param args output 指定句子.
   */
...
}
2. 程式碼與註解間應至少加上一個空格
3. System.out.println(""length: ""+ len);   --> System.out.println(""length: "" + len);
4. String sub = sentence.substring(28,35);  --> String sub = sentence.substring(28, 35);
     String replaced = sentence.replace(""e"",""1"");  --> String replaced = sentence.replace(""e"", ""1"");",1
有符合，讚讚，但不用每句都註解,1
沒有使用到java Doc,1
有用到javaDoc 並且命名正確,1
棒!寫得很詳細,1
棒!詳細,0
"註解沒有解釋到程式
第二題甚至沒有註解喔
",1
Javadoc忘記打了ㄛ !,1
有寫JavaDoc,1
Greet:Checkstyle結果為缺少JavaDoc,1
no JavaDoc written on main() function,1
@param 前面要空一行,1
註解結尾需要有句點，不然會不符合Google CheckStyle。還有Greet.java的@param上面要空一行,1
是 但可以再寫得更加詳細一點,1
是 而且寫得超詳細 超認真的,1
String少句點,1
建議可以上網查找正確的 javadoc要怎麼寫，現在寫的是把每行程式碼的功能寫出來而已,1
第一題@param前面應有空行,1
有符合標準，註解寫得很詳細，可以把註解寫在那行˙程式碼後面比較方便閱讀,1
在我這邊只有你的註解會出現亂碼，可能要檢查一下問題出在哪裡,1
main內沒有寫上註解,1
沒有題目為何這樣編寫的註解。 ex：地迴，第幾題,1
沒有寫對題目的註解，題2的第3第4小題顛倒順序無備註,1
沒有寫。,0
greet的main上面沒有@param args的註解,1
greet的main上面沒有@param args註解,1
有，皆有註明,1
是，皆有註明，能夠理解,1
是，有適當註明，能夠容易理解,1
",' 應有空格",1
@param 前面需要一個空行,1
"第一題：
google check回傳：' , ' is not follow by white space.
-> 括號中逗號後要有一個空白
String replaced1 = name.replace(""n"",""N"");
String replaced2 = replaced1.replace(""d"",""D"");
String replaced3 = replaced2.replace(""y"",""Y"");

第二題：
-> identation 錯誤, 應為2格, 你的為4格
-> class沒javadoc
-> method的javadoc第一行敘述後沒有句號
-> 參數逗號後要空一格
-> '+' 前要空一格
",1
"class javadoc第一行敘述後沒有句號, @param上一行應為空一行",1
@param 缺少空行,1
註解寫得很清楚,1
"Greet.java的第二個註解少一個句號。
StringOperation.java的註解少一個，有寫的註解少了句號。",1
易懂,0
是的，符合規範且撰寫完善,1
超好,0
是，經由checkstyle檢查後無異狀,1
是，經checkstyle檢查後無異狀,1
是，方便閱讀,1
第一題Javadoc註釋放錯位置(1:1)、缺少Javadoc(7:1)、@param前面要一個空行(10:0),1
第一個(Greet)沒有JavaDoc,1
@param前面要一個空行、還有Javadoc打完要記得加逗號,1
Greet : Javadoc的第一個註解要加句點、@param前要空一行  ;     StringOperation :  @param前也要空一行,1
是的，都有符合,0
是的，都有符合！！,0
"兩個的縮排應為兩個空格  ,逗號前不能有空格",1
Greet.java 缺少 JavaDoc,1
缺少 JavaDoc,1
沒問題，但intelliJ不能跑,1
Pass，但有錯字,1
無JavaDoc,1
"1.Greet class 缺少 javadoc
2.StringOperation class 的javadoc少打一個*，""String Operation Practice""少加了句點.
3.StringOperation main 的javadoc不完整",1
很棒 有符合規範,1
很棒 都有符合規範,1
有有有,0
"pass
",0
兩題都沒有撰寫JavaDoc喔,1
符合! 明瞭,0
兩題的main的JavaDoc放錯位置,1
非常棒 很完整,0
main function 的javaDoc 寫錯位置 要寫在main function pubic那行的上面，且javaDoc請盡量用英文寫,1
輸出都對只是在printf的地方多了一個換行,1
不是印Hello world,1
沒寫作業,1
輸出完全符合題目要求,1
你的program把不符合值採計了，所以平均值也會被影響噢,1
繳白卷了,0
無須輸出各項成績，請將第25行註解掉,1
符合目的,1
Average沒辦法輸出float,1
未完成,0
總共成績要五個 不是輸入五次，有錯誤的成績不能列入計算,1
應該是用switch判斷成績，而不是先用if判斷，程式執行效率可能有差,1
"line51:System.out.printf(""Score Average: %.2f"" + average); 
MissingFormatArgumentException, should replace '+' with ','",1
輸出最後面沒有換行喔,1
皆有符合題目需求,1
無作業,0
是，有達到題目需求,1
恩恩 不錯哦,0
"有符合題目要求
",1
output 的平均數小數點後兩位有錯,1
棒棒！,0
有印出要求的字樣,1
最後平均輸出沒有到小數點後第2位,1
否，此人沒寫作業,1
題目輸出符合要求,1
是的，恭喜！,0
輸入-5後會直接輸出平均，結束程式，應該要讓使用者重新輸入成績。,1
輸出結果符合要求,1
是的，恭喜！！,0
沒做作業,0
沒有照題目所需輸出到冒號。,1
不需要再輸出一次成績,1
割你裡面沒東西,0
"最後多了個空行：
println 應改為 printf",1
輸入 -5 時會是錯的,1
有的!完全符合,0
平均分數無法輸出,1
題目只要求印出成績相對應的A-F，不用印出成績,1
是的，恭喜恭喜！,0
輸入為無效成績後，應讓使用者繼續輸入直到五次成功輸入,1
超過100分就錯了,1
超棒的,0
沒有宣告平均(double),1
Good 都有符合題目標準,1
switch的條件寫法蠻暴力的，可以將分數先除以10再分等第（Ａ～Ｆ）。,1
"當輸入值為100時有錯，
平均輸出前方多了一個$字號。",1
沒有程式碼,1
"Output format is ""Score Average: %.2f\n"" , remember to add space and print newline.",1
"Output format is ""Score Average: %.2f\n"" , remember to add newline.",1
"Output format is ""Score Average: %.2f\n"" , remember to add newline.
HW3 requires reinput when score is not legal and try until get 5 legal scores , your code won't check score when the last input is ilegal.",1
輸入200回傳F,1
當輸入101到109的時候，不應該輸出A。,1
"Remember to add newline after output average.
HW3 requires to check legal scores and input 5 legal times.
Your code doesn't check whether the score is ilegal when last input is ilegal , so I can input 10 times -5 and get ""Score Average: -5.00"".",1
希望下次能寫得更好,0
101以上的數字全都不應該有成績。,1
成績判斷部分 輸入100會輸出F       輸出部分  你的成績前面多了一個$,1
"成績輸入後不須印出成績
輸出格式不符
但其他都對owob",1
Score Average後，冒號前不用空一格,1
是，輸出完全符合,1
程式無法執行,1
"最後多輸出一個 請輸入成績:
輸入為無效成績，請重新輸入 你多了一個 :
平均成績的輸出要到小數點後兩位喔 ",1
Good 符合要求,0
"輸入6個有效成績才會印出平均、""Enter your core""拼錯",1
輸入大於100程式就有bug,1
都對！但是程式碼太長,1
"是 有達到 很棒棒
",0
有達到 讚,0
有達到 很好很棒棒,0
否，不用輸出$,1
有印出指定要求,1
"你的最後一行的print
System.out.format(""Score Average:%2f"", avg / 5);
要%.2f
要有小數點才會取餘數到第二位",1
"你的最後一行的print System.out.format(""Score Average:%2f"", avg / 5); 要%.2f 要有小數點才會取餘數到第二位",1
題目皆有符合要求,1
答案皆有符合題目要求,1
大於101不能輸入,1
沒做,0
不用輸出總分,1
輸出完全正確,1
你正確成績可以輸入六次，不符合題目五次，且規定要用switch你用else  if,1
Score Average: 和數字間只能空一格喔,1
"棒！
",0
有訂正了，很棒,1
有印出指定的要求,1
要輸入六個成績計算平均,1
輸入無效成績 還會輸出 F,1
"good


",0
成績輸入後不須印出成績 輸出格式不符,1
符合 讚!,0
符合 ok,0
符合要求˙,0
妥,0
Good 有符合要求,0
依舊沒有程式碼,1
很棒毆,0
輸出平均沒到小數點後第2位,1
好,0
佳,0
不符合Google check,1
排版不符合GoogleCheck標準,1
"第52行，類型轉換後應有空格
需寫為 avg = (double) sum / 5;",1
"第11行應寫為
* print out average
請與上方的敘述排版一致",1
我覺得蠻整齊的,0
還可以,0
整齊喔,0
switch 沒有寫default，有在google check中顯示。,1
容易閱讀，分行適中,1
容易閱讀，有適當分行,1
googlecheck回報「含有制表符tab」49項,1
排版很整齊,1
"排版整齊
",1
Google Checks 表示有許多行含有Tab,1
"第49行：
average = (double)sum / 5;
在google check中，資料型態的轉換後需要空格
average = (double) sum / 5;",1
蠻整齊的可是Google Checks討厭你,1
是，排版整齊且符合要求,1
是的，整齊,0
不符合GOOGLE規範,1
排版整齊~,1
沒東西怎麼評,0
"google checks 大噴錯
所有的for、while後面都要有空格
{}前面也要空格",1
"註解得很好
Scanner有close，超棒的!",1
符合google規範,1
你的main Function內的縮排有問題，不符合google style,1
"縮排用2格不是4格
陣列 逗號前不用空格
if, while, switch 的括號後須有空格",1
第4、8行需與第10行格式一致，*後須先空一格再繼續打字，推薦可使用Ctrl+Alt+L排版,1
"縮排要用""兩個space""而不是tab，視窗右下角有個按鈕可以設定",1
乾淨整潔,0
"縮進符幾乎全錯
",1
google check不行,1
整齊 棒,0
程式含有tab,1
有空白格或空白行在不該出現的地方,1
空格 空行 不符 Google checkstyle 規定,1
score等號那邊沒有空格，google check有顯示。,1
蠻整齊的,0
google check檢測到大量錯誤,1
棒！,0
還能訂正：else要緊跟在if}後面,1
"yes
但switch 的 case 10&9可以合併成
case 10, 9:
          System.out.println(""A"");
          break;
會更精簡",1
Google Checks有許多不符合規定,1
"縮排用2格不是4格 陣列 逗號前不用空格 if, while, switch 的括號後須有空格",1
整齊乾淨,0
整齊 !,0
"符合標準
",1
不符合google style,1
"Checkstyle : 行內含有制表符tab。
點擊右下角 ""Tab*"" -> ""Reindent File with 2 Spaces""",1
Good 很整齊,0
整齊，switch中的case10和case9內容是相同的，建議可以合併,1
沒有依題目命名變數,1
符合撰寫標準喔,1
成績變數是grade吧?,1
"int grade 跟 int headGrade 那邊可以不用寫=0，因為是Redundant
另外可以不用寫continue那句，不寫的話，程式也可以跑",1
變數使用正確,1
變數命名正確,1
grade沒有初始化,1
沒有對變數進行初始化,1
nums沒有初始化,1
是，score以及average都有提及,1
是，變數命名符合要求,1
"是，
變數命名為score及average",1
"沒有對變數進行初始化
詳情請見物件導向實習PPT 4的第42頁說明",1
有符合撰寫標準,1
Good 變數命名都有符合標準,1
"未對變數進行初始化
詳情請見物件導向實習 PPT 4 第42頁~",1
grade是要輸入的值，讓它等於零是多餘的,1
未對變數進行初始化 詳情請見物件導向實習 PPT 4 第42頁~,1
Good 變數命名符合標準,1
棒棒棒,0
score average沒初始化,1
沒使用變數,1
score無初始化,1
double average沒初始化到,1
變數沒初始化喔,1
變數沒初始化到喔,1
Good 符合,0
score 沒有初始化,1
有初始化,1
score situation average 沒有初始化,1
有些沒有初始化,1
還是讚！,0
double的變數初始值是0.0,1
double初始值為0.0,1
score沒有初始值0,1
變數average需初始化,1
score和average沒有初始化,1
變數 grade 和 input 沒有初始化,1
變數 score 和 average 沒有初始化,1
第13 & 15行沒有對變數進行初始化。,1
"符合google規範
",1
14行的score沒有初始化,1
input未初始化,1
讚讚讚,0
Good 符合標準,1
average是double型態，但total是int型態，建議轉換以相同型態運算,1
average是double型態，但gradesum是float型態，建議轉換以相同型態運算,1
沒使用,0
類別命名符合,1
類別命名正確,1
畢竟Demo Code是正確的,1
是，類別命名符合要求,1
是，命名符合要求,1
Good 類別命名都有符合標準,1
有!!!,0
Good 類別命名符合標準,1
棒棒棒棒,0
達到,0
是 有符合,0
"妥
",0
讚讚讚讚,0
方法命名符合,1
命名正確,1
是，方法命名符合要求,1
Good 方法命名符合標準,1
有!!!!,0
無方法須命名,1
方法命名正確,1
"無方法需命名
",1
没有javadoc,1
"請在main之前解釋args的作用
ex : 
* @param args input parameters.",1
JavaDoc易懂,1
"沒有寫JavaDoc喔
",1
JavaDoc可以再多寫點,1
有符合JavaDoc規範,1
"/**
 *
 *
 *@param args 註解
 */
main funtion上少了這個@param args",1
JavaDoc有符合規範,1
缺少JavaDoc(2:1、3:0),1
有讓人容易理解,1
是，經由checkstyle檢查後無異樣,1
是的，讚啦,0
是，經由javadoc檢查後無異樣,1
沒註解,1
"少@param args input
然後，JavaDoc每一行都要.(句號)除了上面那句",1
有註解,1
其他註解寫得很清楚，認真good。,1
Good 註解都有符合規範,1
符合規範，但可以多寫點,1
超超超詳細!!!,0
棒~,0
Good 註解符合規範,1
(double)sum / 5 的 (double)後面要空格,1
@param arg 後方無內容,1
很多地方需要用空格隔開。,1
否，你沒寫JavaDoc,1
"javadoc要補上""傳入值""的解釋",1
if 跟 switch都用到讚,1
if跟switch都有用到讚,1
符合 清楚!,0
對 很棒,0
JavaDoc 不符 Google checkstyle 規定,1
有寫 很棒棒,0
有寫 非常棒,0
有寫JavaDoc，但開頭的應該不是要你寫日期吧,1
註解有符合JavaDoc規範,1
"不符合checkstyle格式
",1
清晰易懂,0
google check 顯示沒有,1
第12行，Javadoc tag '@param' 前面須有一個空行。可使用Ctrl+Alt+L檢查排版及Javadoc相關規定。,1
還能訂正：@param args input 要放摘要下面，不然JavaDoc會說沒寫摘要，而@param args要寫說明,1
很多地方沒有按規定用空格。,1
符合JavaDoc規範，不過之後 args 後面之後可以寫 user input 或直接刪掉就好,1
缺少 @param,1
第12行的注解@param前面要有一個空行，可以使用Ctrl+Alt+L自動調整成對的註解格式,1
"請重新輸入下一行還要再print一次請輸入身高/體重。
BMI要取到小數點後第二位。",1
我輸入-1兩次就可以繞過驗證了,1
輸出不符合題目要求,1
題目有達到要求,1
結果有符合題目要求,1
沒有宣告第一個物件給Tom初始化資料,1
"Name ： 
Age ：
BMI :
定義的詞跟：前面全部都有空格，我猜可能是中文的：跟英文的:的佔的空間不同的關係
其他都是對的哦
",1
繳白卷哦....,0
體重輸入0.9會有問題,
bmi沒有進位到小數點後第二位,1
Marry的體重超過300，沒有給體重無效資訊,1
"1. 如果第一次輸入錯誤的範圍，第二次再以相同數字輸入的時候會是錯誤的。
2. BMI輸出的結果都是0
3. 不需要輸入TOM的數值",1
同學你沒有寫建構子。,1
否，若重複輸入錯誤身高或體重兩次，輸出結果會出現錯誤。Main檔裡面判斷身高和體重範圍的if判斷式只會判斷一次錯誤，應改為while迴圈作為判斷，才會符合題意。,1
是的，符合題目要求。,1
"	
是的，符合題目要求。",1
"Homework requires init with constructor , not using a method for initialize.
As sample data std1 , you should init it as Student(""Tom"", 18, 170, 62);",1
main沒東西,1
"第三行輸出,Name改成BMI",1
輸入第1個變數就不會動了,1
"1.Mary拼錯記得去掉一個
2.Mary體重輸入301.8沒有跳出輸入無效",1
"I think you misunderstand what does initialize with constructor mean.
As your sameple data allInput , it should be `new Student(""Tom"" , 18 , 162.4 , 70.5)`.
I think it has been explained clearly on Page.22 of `Defining Class 2`.",1
不確定Mary和Sam的年齡要不要和題目要求一致，可以修改一下,1
有符合 超棒,0
"符合要求
",1
顯示輸入無效後，還要再print 一次輸入誰的身高或體重，跟範例一樣,1
符合 很棒棒,0
"Main 函式中未依題目要求使用建構子生成物件。
且 Main.java 中的第17行，輸入的身高單位應為(cm)，而不是(m)。",1
什麼都沒有欸...再看看是不是沒有Push成功！,1
超讚ㄟ!!,0
"身高體重輸入無效的訊息中，應改成這種逗號 "" , ""。輸出Name、Age、BMI時，請注意冒號後有一個空格，像是Name: Tom",1
"請注意無效訊息中的標點符號，應改成這種逗號"" , ""。",1
"沒有mary的身高體重輸入
沒有在學生類別中定義兩個建構子,Main類別裡的建構子生成 
詳細在老師實習課講義裡有:Defining Class2",1
符合 讚,0
第一筆Marry的BMI輸出值不合理,1
Tom不用輸入數值 要自己預設好,1
"1. 沒有依題目要求作答
2. 輸入時，都是輸入Sam的身高跟體重，但題目還有要求輸入其他人",1
"輸出的"":""後面要一個空白鍵",1
沒有setName()、setAge()、getHeight() 和 getWeight()，雖然用不到，但題目有要求ㄛ,1
TOM的BMI值請求出，而不是直接輸出,1
沒有打任何內容,1
BMI只取到小數點第二位,1
"輸入無效的身高/體重時，缺少提示訊息""請輸入某人的身高/體重 ""和標點符號。",1
未依題目指示作答,1
第一個物件助教的意思應該是身高體重自己設計去跑BMI 不是直接輸出24.86,1
有 你寫的程式碼看起來很聰明 我喜歡,0
是 非常完整,0
是 還用中文非常易懂,1
output bmi 卻寫成 name,1
根本沒寫,0
是！,0
"輸入體重無效,請重新輸入。要直接接:請輸入Amy/Simon的身高:",1
"請輸入後面都少了"" : ""喔",1
是，輸出完全正確,1
逗號雖然不依樣，但我覺得不影響輸出,1
雖然逗號不一樣，但我覺得不影響輸出,1
有符合題目需求,1
結果有符合題目需求,1
Good job 666,0
請重新輸入下一行還要再print一次請輸入身高/體重。 BMI要取到小數點後第二位。,1
BMI輸出有問題,1
否，BMI在某些數字狀況下會輸出Infinity，BMI計算可能有問題,1
第一個物件沒有四個資料都初始化,1
空白的檔案,1
很好!讚,0
